Body 147 : -8360.713808	-12133.985733	0.000000	|	-3.138715	-4.522263	0.000000
Body 148 : -1329.938866	-1994.894550	0.000000	|	-0.578144	-1.066593	0.000000
Body 149 : 8277.439826	2837.105034	0.000000	|	2.804621	0.698512	0.000000
Body 150 : -1819.674946	-2818.098351	0.000000	|	-1.044331	-1.721667	0.000000
Body 151 : 885.311697	-1232.853626	0.000000	|	-0.108348	-0.518098	0.000000
Body 152 : -507.741827	533.427866	0.000000	|	-0.199347	0.091642	0.000000
Body 153 : -107887.824832	-27792.111918	0.000000	|	-36.074998	-9.447873	0.000000
Body 154 : 9421.221391	4930.381757	0.000000	|	2.952654	1.455499	0.000000
Body 155 : 23319.528766	5697.455039	0.000000	|	7.644984	1.909650	0.000000
Body 156 : 3342.384828	1963.457637	0.000000	|	0.841535	0.533589	0.000000
Body 157 : 360.432947	-979.624010	0.000000	|	0.090663	-0.431165	0.000000
Body 158 : 4300.352917	2083.874091	0.000000	|	1.452783	0.676191	0.000000
Body 159 : 86670.335624	-594470.886997	0.000000	|	29.005401	-200.168394	0.000000
Body 160 : -1967.078691	-2401.595117	0.000000	|	-0.942071	-1.103425	0.000000
Body 161 : -80643.501674	-40096.235980	0.000000	|	-27.099027	-13.607969	0.000000
Body 162 : -2212.238828	4338.273554	0.000000	|	-0.947780	1.463192	0.000000
Body 163 : -8287.905592	-35278.605880	0.000000	|	-2.986760	-11.964118	0.000000
Body 164 : 6506.946235	-13575.476299	0.000000	|	2.094805	-4.943346	0.000000
Body 165 : -19113.204126	-13589.056964	0.000000	|	-6.484553	-4.634171	0.000000
Body 166 : 1601.829836	2543.468621	0.000000	|	1.626938	1.709521	0.000000
Body 167 : -17643.399410	3484.902090	0.000000	|	-6.961497	1.211122	0.000000
Body 168 : 7537.107485	5482.647800	0.000000	|	2.294376	1.793370	0.000000
Body 169 : -8081.575294	16538.178926	0.000000	|	-2.771109	5.496550	0.000000
Body 170 : 2133.968650	1646.925450	0.000000	|	0.801526	0.555207	0.000000
Body 171 : -3301.640206	-5859.244811	0.000000	|	-1.290458	-2.133800	0.000000
Body 172 : -2148.265141	1257.409189	0.000000	|	-1.150217	0.346182	0.000000
Body 173 : 1618.847099	2459.047949	0.000000	|	0.517894	0.635354	0.000000
